,uniquegroup,Date,Field,GroupNumber,TotalGroupSize,NoFemales,NoMales,Name,ReproStatus,Latitude,Longitude,NNID,NNDistance,GroupPosition,Density,Photo,QualityOfData,Nursing.,Initials,SurveyNumber,ExtraNotes,SurveyMonth,YAF.added.,Raw.Lat,Raw.Long,GroupSize,Month,Year
31665,SN602GN14,02-05-14,I,14,12,11,1,Lauren,MPY,NA,,Nylon,5,P,1,,1,,NF,602,,1405,,,NA,12,2014-05,2014
31668,SN602GN14,02-05-14,I,14,12,11,1,Bubbles,SPY,NA,,Argyle,2,P,2,,1,,NF,602,,1405,,,NA,12,2014-05,2014
31671,SN602GN15,02-05-14,H,15,3,3,0,Longnose,MPY,NA,,Eucalypt,13,P,0,,1,,NF,602,,1405,,,NA,3,2014-05,2014
31673,SN602GN16,02-05-14,A,16,6,3,3,Hazel,SPY,NA,,Paulie,1,P,3,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31674,SN602GN16,02-05-14,A,16,6,3,3,Enid,SPY,NA,,Elijah,2,P,3,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31676,SN602GN16,02-05-14,A,16,6,3,3,Blondie,MPY,NA,,Hazel,10,P,0,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31677,SN602GN16,02-05-14,A,16,6,3,3,Mike,Male,NA,,Elijah,9,P,0,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31678,SN602GN17,02-05-14,D,17,1,1,0,Star,MPY,NA,,,,,,,NA,,NF,602,,1405,,,NA,1,2014-05,2014
31679,SN602GN18,02-05-14,D,18,2,2,0,Nancy,SF,NA,,Naomi,6,C,0,,1,,NF,602,,1405,,,NA,2,2014-05,2014
31680,SN602GN18,02-05-14,D,18,2,2,0,Naomi,NPY,NA,,Nancy,6,P,0,,1,,NF,602,,1405,,,NA,2,2014-05,2014
31681,SN602GN19,02-05-14,D,19,2,2,0,Ester,SPY,NA,,Evie,2,P,1,,1,,NF,602,,1405,,,NA,2,2014-05,2014
31683,SN602GN2,02-05-14,C,2,1,1,0,Shaddow,YAF/SPY,-28.91885,151.5810667,,,,,,NA,,NF,602,,1405,,,NA,1,2014-05,2014
31684,SN602GN20,02-05-14,D,20,9,6,3,Maude,SPY,NA,,Amanda,5,P,1,,1,,NF,602,,1405,,,NA,8,2014-05,2014
31685,SN602GN20,02-05-14,D,20,9,6,3,Amanda,NPY,NA,,Maude,5,P,2,,1,,NF,602,,1405,,,NA,8,2014-05,2014
31687,SN602GN20,02-05-14,D,20,9,6,3,Cashew,SF,NA,,Lydia,10,P,0,,1,,NF,602,,1405,,,NA,8,2014-05,2014
31689,SN602GN20,02-05-14,D,20,9,6,3,Abigail,SPY,NA,,Lydia,5,P,1,,1,,NF,602,,1405,,,NA,8,2014-05,2014
31692,SN602GN21,02-05-14,D,21,3,2,1,Dot,MPY,NA,,Matto,2,P,1,,1,,NF,602,,1405,,,NA,2,2014-05,2014
31694,SN602GN3,02-05-14,D,3,6,4,2,Zaza,SPY,-28.9189,151.5791333,Domino,5,P,1,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31695,SN602GN3,02-05-14,D,3,6,4,2,Domino,YAF,-28.9189,151.5791333,Sheldon,2,C,3,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31698,SN602GN3,02-05-14,D,3,6,4,2,Regan,Male,-28.918833,151.5790333,Sheldon,2,C,3,,1,,NF,602,,1405,,,NA,6,2014-05,2014
31700,SN602GN4,02-05-14,D,4,1,1,0,Daniela,SPY,-28.918583,151.5787333,,,,,,NA,,NF,602,,1405,,,NA,1,2014-05,2014
31702,SN602GN5,02-05-14,F,5,2,1,1,Nacho,SF,-28.9184,151.57795,Quentin,6,P,0,,1,,NF,602,,1405,,,NA,2,2014-05,2014
31703,SN602GN6,02-05-14,F,6,1,1,0,Fiona,SF,-28.91845,151.5776167,,,,,,NA,,NF,602,,1405,,,NA,1,2014-05,2014
31705,SN602GN9,02-05-14,J,9,4,4,0,Alison,SPY,-28.917883,151.5742167,Alaska,3,P,1,,1,,NF,602,,1405,,,NA,4,2014-05,2014
31710,SN603GN1,03-05-14,D,1,15,14,1,Daniela,SPY,-28.91915,151.5775667,Robin,2,P,2,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31711,SN603GN1,03-05-14,D,1,15,14,1,Abigail,SPY,-28.91915,151.5775833,Daniela,2,P,2,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31712,SN603GN1,03-05-14,D,1,15,14,1,Dot,MPY,-28.91915,151.5775833,Abigail,3,P,1,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31714,SN603GN1,03-05-14,D,1,15,14,1,Dash,SPY,-28.919167,151.5776333,Celandine,5,P,1,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31716,SN603GN1,03-05-14,D,1,15,14,1,Nacho,SF,-28.919267,151.5776167,Julia,5,P,1,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31717,SN603GN1,03-05-14,D,1,15,14,1,Julia,SF,-28.919283,151.5776,Nacho,6,C,0,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31718,SN603GN1,03-05-14,D,1,15,14,1,Hazel,SPY,-28.919483,151.5777167,Lydia,3,P,2,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31720,SN603GN1,03-05-14,D,1,15,14,1,Helen,SPY,-28.919467,151.5777167,Lydia,2,P,3,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31721,SN603GN1,03-05-14,D,1,15,14,1,Cashew,SF,-28.919467,151.5777167,Lydia,3,P,2,,1,,NF,603,,1405,,,NA,15,2014-05,2014
31726,SN603GN10,03-05-14,J,10,6,5,1,Opal,SPY,-28.9177,151.5742167,Milo,4,P,2,,1,,NF,603,,1405,,,NA,6,2014-05,2014
31727,SN603GN10,03-05-14,J,10,6,5,1,Milo,SPY,-28.9177,151.5742167,Opal,4,C,3,,1,,NF,603,,1405,,,NA,6,2014-05,2014
31728,SN603GN10,03-05-14,J,10,6,5,1,Regan,Male,-28.9177,151.5742167,Milo,5,P,1,,1,,NF,603,,1405,,,NA,6,2014-05,2014
31730,SN603GN11,03-05-14,J,11,13,11,2,Longnose,MPY,-28.918133,151.5739333,Sibyl,5,P,1,,1,,NF,603,,1405,,,NA,8,2014-05,2014
31736,SN603GN11,03-05-14,J,11,13,11,2,Twinkie,Male,-28.918283,151.5737833,Emily,2,P,2,,1,,NF,603,,1405,,,NA,8,2014-05,2014
31739,SN603GN12,03-05-14,K,12,20,17,3,Bubbles,SPY,-28.91825,151.5735833,Amber,7,P,0,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31743,SN603GN12,03-05-14,K,12,20,17,3,Firefly,SPY,-28.918033,151.5734167,Felicity,2,P,2,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31744,SN603GN12,03-05-14,K,12,20,17,3,Francis,SPY,-28.918033,151.5734333,Firefly,4,P,2,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31745,SN603GN12,03-05-14,K,12,20,17,3,Lauren,MPY,-28.917867,151.5732167,Doodle,7,P,0,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31746,SN603GN12,03-05-14,K,12,20,17,3,Doodle,Male,-28.91785,151.5732167,Pickles,2,C,3,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31750,SN603GN12,03-05-14,K,12,20,17,3,Sadie,SPY,-28.917833,151.5732,Jo,5,P,1,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31753,SN603GN12,03-05-14,K,12,20,17,3,Therese,SF,-28.917833,151.5731833,Michelle,5,P,1,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31754,SN603GN12,03-05-14,K,12,20,17,3,Michelle,SPY,-28.9178,151.5730833,Therese,5,P,2,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31756,SN603GN12,03-05-14,K,12,20,17,3,Syrup,SPY,-28.917767,151.5730833,Cotton,2,C,4,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31757,SN603GN12,03-05-14,K,12,20,17,3,Nina,MPY,-28.91775,151.5730833,Syrup,3,P,3,,1,,NF,603,,1405,,,NA,20,2014-05,2014
31761,SN603GN14,03-05-14,O,14,3,3,0,Naomi,NPY,-28.920967,151.5731833,Sally,6,P,0,,1,,NF,603,,1405,,,NA,3,2014-05,2014
31762,SN603GN14,03-05-14,N,14,3,3,0,Sally,NPY,-28.920967,151.5731833,Naomi,6,P,0,,1,,NF,603,,1405,,,NA,3,2014-05,2014
31763,SN603GN14,03-05-14,N,14,3,3,0,Star,MPY,-28.920967,151.5731833,Sally,7,P,0,,1,,NF,603,,1405,,,NA,3,2014-05,2014
31764,SN603GN2,03-05-14,E,2,12,5,7,Mike,Male,-28.919617,151.5785833,Celine,1,P,2,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31765,SN603GN2,03-05-14,E,2,12,5,7,Celine,SPY,-28.919617,151.5786,Mike,2,P,2,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31766,SN603GN2,03-05-14,E,2,12,5,7,Zaza,SPY,-28.9196,151.5786833,Celine,3,P,2,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31768,SN603GN2,03-05-14,E,2,12,5,7,Domino,YAF,-28.919683,151.5786833,Celine,5,P,1,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31769,SN603GN2,03-05-14,E,2,12,5,7,Qantas,LPY,-28.9196,151.5787833,Trevor,5,P,1,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31770,SN603GN2,03-05-14,E,2,12,5,7,Trevor,Male,-28.9196,151.5787833,Qantas,5,P,1,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31775,SN603GN2,03-05-14,E,2,12,5,7,Rudolph,Male,-28.919583,151.5790333,Trevor,7,P,0,,1,,NF,603,,1405,,,NA,12,2014-05,2014
31788,SN603GN7,03-05-14,G,7,6,5,1,Enid,SPY,-28.915667,151.5774,Elijah,1,P,1,,1,,NF,603,,1405,,,NA,6,2014-05,2014
31795,SN604GN1,04-05-14,J,1,5,5,0,Opal,SPY,-28.918017,151.5738833,Magic,2,P,2,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31797,SN604GN1,04-05-14,J,1,5,5,0,Francis,SPY,-28.918,151.5740167,Milo,5,P,1,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31798,SN604GN1,04-05-14,J,1,5,5,0,Milo,SPY,-28.917933,151.5740833,Francis,5,P,1,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31801,SN604GN10,04-05-14,E,10,7,7,0,Zaza,SPY,-28.919383,151.5801167,Dash,10,P,0,,1,,NF,604,,1405,,,NA,7,2014-05,2014
31802,SN604GN10,04-05-14,E,10,7,7,0,Dash,SPY,-28.919383,151.5801,Zaza,10,P,0,,1,,NF,604,,1405,,,NA,7,2014-05,2014
31803,SN604GN10,04-05-14,E,10,7,7,0,Daniela,SPY,-28.9194,151.5801167,Zaza,12,P,0,,2,,NF,604,,1405,,,NA,7,2014-05,2014
31804,SN604GN10,04-05-14,E,10,7,7,0,Helen,SPY,-28.9194,151.5801167,Helen,4,P,1,,1,,NF,604,,1405,,,NA,7,2014-05,2014
31806,SN604GN11,04-05-14,D,11,1,1,0,Chad,Male,-28.9191,151.5793833,,,,,,NA,,NF,604,,1405,,,NA,1,2014-05,2014
31807,SN604GN12,04-05-14,D,12,12,7,5,Qantas,MPY,-28.919167,151.5791,Jacquei,1,P,4,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31808,SN604GN12,04-05-14,D,12,12,7,5,Jacquei,SPY,-28.919167,151.5790667,Qantas,1,C,4,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31810,SN604GN12,04-05-14,D,12,12,7,5,Mike,Male,-28.919167,151.5790667,Luis,1,C,4,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31811,SN604GN12,04-05-14,D,12,12,7,5,Celine,SPY,-28.91915,151.5790333,Jethro,2,P,2,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31815,SN604GN12,04-05-14,D,12,12,7,5,Julia,SF,-28.91895,151.5788333,Celandine,15,P,0,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31817,SN604GN12,04-05-14,D,12,12,7,5,Amanda,NPY,-28.91895,151.57865,Augustus,3,P,1,,1,,NF,604,,1405,,,NA,12,2014-05,2014
31819,SN604GN13,04-05-14,D,13,4,1,3,Dot,MPY,-28.919017,151.57805,Matto,5,P,1,,1,,NF,604,,1405,,,NA,4,2014-05,2014
31821,SN604GN13,04-05-14,D,13,4,1,3,Trevor,Male,-28.919033,151.5780667,Tim,4,P,1,,1,,NF,604,,1405,,,NA,4,2014-05,2014
31822,SN604GN13,04-05-14,D,13,4,1,3,Tim,Male,-28.919067,151.57795,Trevor,4,P,1,,1,,NF,604,,1405,,,NA,4,2014-05,2014
31823,SN604GN14,04-05-14,D,14,5,5,0,Ester,SPY,-28.919283,151.57755,Evie,3,P,1,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31825,SN604GN14,04-05-14,D,14,5,5,0,Nikki,YAF/SPY,-28.919283,151.57755,Ester,14,P,0,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31826,SN604GN14,04-05-14,D,14,5,5,0,Nacho,SF,-28.919283,151.57755,Abigail,3,P,1,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31827,SN604GN14,04-05-14,D,14,5,5,0,Abigail,SPY,-28.919283,151.57755,Nacho,3,P,1,,1,,NF,604,,1405,,,NA,5,2014-05,2014
31828,SN604GN2,04-05-14,J,2,1,1,0,Therese,SPY,-28.9177,151.5741,,,,,,NA,,NF,604,,1405,,,NA,1,2014-05,2014
31831,SN604GN4,04-05-14,J,4,8,7,1,Bubbles,SPY,-28.91715,151.57415,Bonnie,5,P,2,,1,,NF,604,,1405,,,NA,8,2014-05,2014
31836,SN604GN4,04-05-14,J,4,8,7,1,Firefly,SPY,-28.916967,151.5739667,Felicity,1,P,1,,1,,NF,604,,1405,,,NA,8,2014-05,2014
31838,SN604GN5,04-05-14,J,5,1,1,0,Fiona,SF,-28.916783,151.5739667,,,,,,NA,,NF,604,,1405,,,NA,1,2014-05,2014
31840,SN604GN7,04-05-14,F,7,4,3,1,Blondie,SPY,-28.917467,151.5764333,Bene,7,P,0,,1,,NF,604,,1405,,,NA,4,2014-05,2014
31841,SN604GN7,04-05-14,F,7,4,3,1,Bene,SPY,-28.917467,151.5764333,Blondie,7,P,0,,1,,NF,604,,1405,,,NA,4,2014-05,2014
31844,SN604GN8,04-05-14,F,8,1,0,1,Regan,Male,-28.917317,151.57775,,,,,,NA,,NF,604,,1405,,,NA,1,2014-05,2014
31847,SN605GN1,05-05-14,H,1,4,3,1,Enid,SPY,-28.919683,151.5763333,Elijah,8,P,0,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31849,SN605GN1,05-05-14,H,1,4,3,1,Lauren,MPY,-28.919683,151.5763333,Nina,4,P,1,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31850,SN605GN1,05-05-14,H,1,4,3,1,Nina,SF,-28.919667,151.5763333,Lauren,5,P,1,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31852,SN605GN11,05-05-14,B,11,17,13,4,Nylon,SF,-28.9175,151.5757333,Emma,5,P,2,,1,,NF,605,,1405,,,NA,17,2014-05,2014
31854,SN605GN11,05-05-14,B,11,35,31,4,Therese,SF,-28.917533,151.5757333,Firefly,5,P,2,,1,,NF,605,,1405,,,NA,17,2014-05,2014
31855,SN605GN11,05-05-14,B,11,17,13,4,Firefly,SPY,-28.917517,151.5757333,Nylon,5,P,2,,1,,NF,605,,1405,,,NA,17,2014-05,2014
31866,SN605GN11,05-05-14,B,11,17,13,4,Twinkie,Male,-28.918,151.5758667,Beans,5,P,1,,1,,NF,605,,1405,,,NA,17,2014-05,2014
31867,SN605GN11,05-05-14,B,11,17,13,4,Beans,SPY,-28.918,151.5758833,Sunbeam,4,C,2,,1,,NF,605,,1405,,,NA,17,2014-05,2014
31869,SN605GN12,05-05-14,B,12,6,5,1,Bubbles,SPY,-28.918517,151.57595,Shaniqua,5,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31871,SN605GN13,05-05-14,A,13,6,5,1,Nancy,SPY,-28.91875,151.5768333,Matto,10,P,0,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31873,SN605GN13,05-05-14,A,13,6,5,1,Hazel,SPY,-28.918767,151.5768667,Matto,2,P,1,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31874,SN605GN13,05-05-14,A,13,6,5,1,Daniela,SPY,-28.91885,151.5768833,Hazel,13,P,0,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31876,SN605GN14,05-05-14,A,14,2,2,0,Dash,SPY,-28.918533,151.5769333,Hope,2,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31881,SN605GN16,05-05-14,F,16,8,7,1,Helen,MPY,-28.917083,151.57795,Nibbler,3,C,3,,1,,NF,605,,1405,,,NA,8,2014-05,2014
31883,SN605GN16,05-05-14,F,16,8,7,1,Ester,SPY,-28.917067,151.57795,Lydia,10,P,0,,1,,NF,605,,1405,,,NA,8,2014-05,2014
31884,SN605GN16,05-05-14,F,16,8,7,1,Amanda,NPY,-28.917083,151.578,Cloud,3,P,2,,1,,NF,605,,1405,,,NA,8,2014-05,2014
31888,SN605GN17,05-05-14,G,17,8,7,1,Rudolph,Male,-28.9154,151.57755,Ansett,5,C,4,,1,,NF,605,,1405,,,NA,8,2014-05,2014
31892,SN605GN17,05-05-14,G,17,8,7,1,Candice,SPY,-28.915383,151.57755,Sibyl,3,P,2,,1,,NF,605,,1405,,,NA,8,2014-05,2014
31894,SN605GN18,05-05-14,F,18,1,1,0,Nikki,YAF/SPY,-28.917083,151.5785,,,,,,NA,,NF,605,,1405,,,NA,1,2014-05,2014
31896,SN605GN19,05-05-14,F,19,3,2,1,Shaddow,YAF/SPY,-28.917667,151.57885,Robin,8,P,0,,1,,NF,605,,1405,,,NA,3,2014-05,2014
31900,SN605GN2,05-05-14,I,2,4,3,1,Penny,SPY,-28.919783,151.5737333,Sara,5,P,2,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31906,SN605GN22,05-05-14,D,22,2,2,0,Zaza,SPY,-28.9191,151.5793,Cashew,5,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31907,SN605GN22,05-05-14,D,22,2,2,0,Cashew,SF,-28.9191,151.5793,Zaza,5,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31908,SN605GN23,05-05-14,D,23,2,2,0,Dot,MPY,-28.919367,151.5777,Julia,2,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31909,SN605GN23,05-05-14,D,23,2,2,0,Julia,SF,-28.919333,151.5776833,Dot,2,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31910,SN605GN24,05-05-14,D,24,10,5,5,Abigail,SPY,-28.919433,151.57745,Jamie,2,C,3,,1,,NF,605,,1405,,,NA,10,2014-05,2014
31913,SN605GN24,05-05-14,D,24,10,5,5,Star,MPY,-28.919433,151.57745,Abigail,4,P,1,,1,,NF,605,,1405,,,NA,10,2014-05,2014
31916,SN605GN24,05-05-14,D,24,10,5,5,Nacho,SF,-28.919683,151.5773667,Boomer,4,P,1,,1,,NF,605,,1405,,,NA,10,2014-05,2014
31921,SN605GN3,05-05-14,O,3,2,2,0,Indi,SPY,-28.920383,151.5736333,Martha,13,P,0,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31923,SN605GN4,05-05-14,I,4,4,2,2,Barney,Male,-28.92065,151.5729167,Arrow,3,P,3,632/633 bc,1,,NF,605,,1405,,,NA,4,2014-05,2014
31925,SN605GN4,05-05-14,I,4,4,2,2,Doodle,Male,-28.920667,151.5729,Arrow,2,P,2,,1,,NF,605,,1405,,,NA,4,2014-05,2014
31926,SN605GN5,05-05-14,N,5,2,2,0,Gina,NPY,-28.920617,151.5706167,Gogo,1,P,1,,1,,NF,605,,1405,,,NA,2,2014-05,2014
31927,SN605GN5,05-05-14,N,5,2,2,0,Gogo,SPY,-28.920617,151.5706167,Gina,1,P,1,,2,,NF,605,,1405,,,NA,2,2014-05,2014
31929,SN605GN6,05-05-14,N,6,12,10,2,Granite,NPY,-28.9206,151.5706,Tegan,5,P,1,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31930,SN605GN6,05-05-14,N,6,12,10,2,Carla,SPY,-28.92035,151.5706333,Michelle,10,P,0,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31931,SN605GN6,05-05-14,N,6,12,10,2,Michelle,SPY,-28.919967,151.5706167,Cyclops,5,P,2,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31932,SN605GN6,05-05-14,N,6,12,10,2,Cyclops,Male,-28.919967,151.5706167,Lottie,4,P,2,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31935,SN605GN6,05-05-14,N,6,12,10,2,Opal,SPY,-28.9199,151.5707667,Diego,4,P,1,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31936,SN605GN6,05-05-14,N,6,12,10,2,Milo,SPY,-28.9199,151.5708667,Opal,5,C,2,,1,,NF,605,,1405,,,NA,12,2014-05,2014
31944,SN605GN8,05-05-14,J,8,7,6,1,Sadie,SPY,-28.91725,151.5746167,Alaska,2,C,2,,1,,NF,605,,1405,,,NA,7,2014-05,2014
31946,SN605GN8,05-05-14,J,8,7,6,1,Alison,SPY,-28.917233,151.5746667,Pixie,4,P,2,637bc,1,,NF,605,,1405,,,NA,7,2014-05,2014
31951,SN606GN1,06-05-14,F,1,4,4,0,Nacho,SF,-28.918517,151.5778833,Evie,5,P,1,,1,,NF,606,,1405,,,NA,4,2014-05,2014
31953,SN606GN10,06-05-14,J,10,2,2,0,Nylon,SF,-28.917467,151.5747,Lauren,3,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
31954,SN606GN10,06-05-14,J,10,2,2,0,Lauren,SPY,-28.917467,151.5747,Nylon,4,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
31957,SN606GN11,06-05-14,J,11,8,6,2,Fiona,SF,-28.9173,151.5738333,Diego,7,P,0,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31959,SN606GN11,06-05-14,J,11,8,6,2,Bubbles,SPY,-28.917383,151.5739167,Pickles,4,C,2,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31966,SN606GN14,06-05-14,N,14,2,2,0,Brie,SPY,-28.920117,151.5714333,Fetta,2,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
31968,SN606GN15,06-05-14,N,15,2,1,1,Cyclops,Male,-28.9202,151.5710667,Coffee,5,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
31969,SN606GN15,06-05-14,N,15,2,1,1,Coffee,NPY,-28.9202,151.5710667,Cyclops,5,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
31970,SN606GN16,06-05-14,N,16,3,3,0,Beans,SPY,-28.921133,151.5720167,Harriet,9,P,0,,1,,NF,606,,1405,,,NA,3,2014-05,2014
31972,SN606GN16,06-05-14,N,16,3,3,0,Goggles,SPY,-28.921333,151.5719167,Harriet,15,P,0,,1,,NF,606,,1405,,,NA,3,2014-05,2014
31974,SN606GN18,06-05-14,I,18,1,1,0,Pearl,SF,NA,,,,,,,NA,,NF,606,,1405,,,NA,1,2014-05,2014
31976,SN606GN19,06-05-14,I,19,3,3,0,Francis,SPY,NA,,June,2,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
31977,SN606GN19,06-05-14,I,19,3,3,0,Therese,SF,NA,,June,2,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
31978,SN606GN2,06-05-14,F,2,1,1,0,Dot,MPY,-28.918283,151.5781333,,,,,,NA,,NF,606,,1405,,,NA,1,2014-05,2014
31980,SN606GN20,06-05-14,A,20,9,8,1,Bene,SPY,NA,,Lottie,2,C,3,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31981,SN606GN20,06-05-14,A,20,9,8,1,Stripes,SPY,NA,,Bene,3,P,2,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31982,SN606GN20,06-05-14,A,20,9,8,1,Nancy,SPY,NA,,Stripes,3,P,2,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31983,SN606GN20,06-05-14,A,20,9,8,1,Star,MPY,NA,,Chilli,6,P,0,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31984,SN606GN20,06-05-14,A,20,9,8,1,Chilli,NPY,NA,,Tilly,4,P,1,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31987,SN606GN20,06-05-14,A,20,9,8,1,Blondie,MPY,NA,,Boomer,2,P,1,,1,,NF,606,,1405,,,NA,9,2014-05,2014
31988,SN606GN21,06-05-14,F,21,8,3,5,Naomi,NPY,NA,,Hazel,10,P,0,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31989,SN606GN21,06-05-14,F,21,8,3,5,Hazel,SPY,NA,,Simone,3,P,1,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31991,SN606GN21,06-05-14,F,21,8,3,5,Sally,SPY,NA,,Hazel,6,P,0,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31994,SN606GN21,06-05-14,F,21,8,3,5,Regan,Male,NA,,Scrabble,3,P,1,,1,,NF,606,,1405,,,NA,8,2014-05,2014
31997,SN606GN22,06-05-14,F,22,22,18,4,Ester,SPY,NA,,Evie,2,P,2,,1,,NF,606,,1405,,,NA,11,2014-05,2014
32000,SN606GN22,06-05-14,F,22,22,18,4,Cashew,SF,NA,,Quokka,2,P,2,,1,,NF,606,,1405,,,NA,11,2014-05,2014
32002,SN606GN22,06-05-14,F,22,22,18,4,Jacquei,SPY,NA,,Matto,5,P,1,,1,,NF,606,,1405,,,NA,11,2014-05,2014
32003,SN606GN22,06-05-14,F,22,22,18,4,Celine,SPY,NA,,Matto,2,C,2,,1,,NF,606,,1405,,,NA,11,2014-05,2014
32005,SN606GN22,06-05-14,F,22,22,18,4,Amanda,NPY,NA,,Celandine,3,P,3,,1,,NF,606,,1405,,,NA,11,2014-05,2014
32007,SN606GN3,06-05-14,F,3,3,3,0,Abigail,SPY,-28.91835,151.5784,Helen,3,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
32008,SN606GN3,06-05-14,F,3,3,3,0,Helen,SPY,-28.918333,151.5784,Lydia,3,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
32012,SN606GN4,06-05-14,D,4,5,2,3,Julia,SF,-28.918383,151.5792167,Sheldon,5,P,1,,1,,NF,606,,1405,,,NA,5,2014-05,2014
32015,SN606GN5,06-05-14,C,5,1,1,0,Daniela,SPY,-28.919067,151.5809,,,,,,NA,,NF,606,,1405,,,NA,1,2014-05,2014
32016,SN606GN6,06-05-14,C,6,1,1,0,Domino,YAF,-28.918633,151.5812,,,,,,NA,,NF,606,,1405,,,NA,1,2014-05,2014
32018,SN606GN7,06-05-14,F,7,2,2,0,Nikki,YAF/SPY,-28.9174,151.5774167,Nibbler,3,P,1,,1,,NF,606,,1405,,,NA,2,2014-05,2014
32020,SN606GN9,06-05-14,J,9,3,2,1,Enid,SPY,-28.917417,151.5761333,Maude,3,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
32021,SN606GN9,06-05-14,J,9,3,2,1,Maude,SPY,-28.917417,151.5761333,Enid,3,P,2,,1,,NF,606,,1405,,,NA,3,2014-05,2014
32023,SN607GN1,07-05-14,H,1,1,1,0,Bene,SPY,-28.919517,151.5763333,,,,,,NA,,NF,607,,1405,,,NA,1,2014-05,2014
